year,month,city,searched
2018,7,阿克苏,376899
2018,8,阿克苏,463823
2018,9,阿克苏,351837
2018,10,阿克苏,448198
2018,11,阿克苏,400968
2018,12,阿克苏,395876
2019,1,阿克苏,397957
2019,2,阿克苏,353319
2019,3,阿克苏,407529
2019,4,阿克苏,388578
2019,5,阿克苏,390711
2019,6,阿克苏,359258
2019,7,阿克苏,400735
2019,8,阿克苏,448073
2019,9,阿克苏,371415
2019,10,阿克苏,389788
2019,11,阿克苏,376494
2019,12,阿克苏,387583
2020,1,阿克苏,370807
2020,2,阿克苏,370632
2020,3,阿克苏,424169
2020,4,阿克苏,378227
2020,5,阿克苏,365432
2020,6,阿克苏,339702
2020,7,阿克苏,430580
2020,8,阿克苏,354299
2020,9,阿克苏,389288
2020,10,阿克苏,425557
2020,11,阿克苏,381454
2020,12,阿克苏,381376
2021,1,阿克苏,367941
2021,2,阿克苏,346513
2021,3,阿克苏,441067
2021,4,阿克苏,385183
2021,5,阿克苏,394687
2021,6,阿克苏,382038
2021,7,阿克苏,442591
2021,8,阿克苏,421924
2021,9,阿克苏,389783
2021,10,阿克苏,492945
2021,11,阿克苏,366367
2021,12,阿克苏,373548
2022,1,阿克苏,377270
2022,2,阿克苏,386201
2022,3,阿克苏,421846
2022,4,阿克苏,404115
2022,5,阿克苏,437878
2022,6,阿克苏,430535
2022,7,阿克苏,480727
2022,8,阿克苏,429007
2022,9,阿克苏,339218
2022,10,阿克苏,300329
2022,11,阿克苏,302948
2022,12,阿克苏,308016
2023,1,阿克苏,360180
2023,2,阿克苏,365119
2023,3,阿克苏,403346
2023,4,阿克苏,394728
2023,5,阿克苏,366524
2023,6,阿克苏,377027
2023,7,阿克苏,413793
2023,8,阿克苏,410950
2023,9,阿克苏,353715
2023,10,阿克苏,341399
2023,11,阿克苏,342953
2023,12,阿克苏,362697
2011,1,阿勒泰,84619
2011,2,阿勒泰,77887
2011,3,阿勒泰,84269
2011,4,阿勒泰,80819
2011,5,阿勒泰,89904
2011,6,阿勒泰,99039
2011,7,阿勒泰,103049
2011,8,阿勒泰,98590
2011,9,阿勒泰,93993
2011,10,阿勒泰,91264
2011,11,阿勒泰,87342
2011,12,阿勒泰,94033
2012,1,阿勒泰,73460
2012,2,阿勒泰,82874
2012,3,阿勒泰,79951
2012,4,阿勒泰,80691
2012,5,阿勒泰,96650
2012,6,阿勒泰,96875
2012,7,阿勒泰,102568
2012,8,阿勒泰,100529
2012,9,阿勒泰,81373
2012,10,阿勒泰,82689
2012,11,阿勒泰,75643
2012,12,阿勒泰,84751
2013,1,阿勒泰,67360
2013,2,阿勒泰,57949
2013,3,阿勒泰,76177
2013,4,阿勒泰,69735
2013,5,阿勒泰,72656
2013,6,阿勒泰,75836
2013,7,阿勒泰,137328
2013,8,阿勒泰,154596
2013,9,阿勒泰,146943
2013,10,阿勒泰,134703
2013,11,阿勒泰,118526
2013,12,阿勒泰,113296
2014,1,阿勒泰,109667
2014,2,阿勒泰,111223
2014,3,阿勒泰,125343
2014,4,阿勒泰,119140
2014,5,阿勒泰,130803
2014,6,阿勒泰,123380
2014,7,阿勒泰,132909
2014,8,阿勒泰,166092
2014,9,阿勒泰,168703
2014,10,阿勒泰,146892
2014,11,阿勒泰,125922
2014,12,阿勒泰,133002
2015,1,阿勒泰,130210
2015,2,阿勒泰,135917
2015,3,阿勒泰,141282
2015,4,阿勒泰,127603
2015,5,阿勒泰,139157
2015,6,阿勒泰,160821
2015,7,阿勒泰,212264
2015,8,阿勒泰,203955
2015,9,阿勒泰,210233
2015,10,阿勒泰,171544
2015,11,阿勒泰,148985
2015,12,阿勒泰,166324
2016,1,阿勒泰,203945
2016,2,阿勒泰,129868
2016,3,阿勒泰,146988
2016,4,阿勒泰,132893
2016,5,阿勒泰,179587
2016,6,阿勒泰,176878
2016,7,阿勒泰,202296
2016,8,阿勒泰,205069
2016,9,阿勒泰,215849
2016,10,阿勒泰,196310
2016,11,阿勒泰,181103
2016,12,阿勒泰,173765
2017,1,阿勒泰,173263
2017,2,阿勒泰,165530
2017,3,阿勒泰,200652
2017,4,阿勒泰,157292
2017,5,阿勒泰,176003
2017,6,阿勒泰,219097
2017,7,阿勒泰,289449
2017,8,阿勒泰,294828
2017,9,阿勒泰,305526
2017,10,阿勒泰,259565
2017,11,阿勒泰,200675
2017,12,阿勒泰,212854
2018,1,阿勒泰,228382
2018,2,阿勒泰,174833
2018,3,阿勒泰,210227
2018,4,阿勒泰,208371
2018,5,阿勒泰,238020
2018,6,阿勒泰,245116
2018,7,阿勒泰,341587
2018,8,阿勒泰,330241
2018,9,阿勒泰,288267
2018,10,阿勒泰,271314
2018,11,阿勒泰,233114
2018,12,阿勒泰,250291
2019,1,阿勒泰,294083
2019,2,阿勒泰,283932
2019,3,阿勒泰,230519
2019,4,阿勒泰,229528
2019,5,阿勒泰,246593
2019,6,阿勒泰,220620
2019,7,阿勒泰,281149
2019,8,阿勒泰,285212
2019,9,阿勒泰,240506
2019,10,阿勒泰,249637
2019,11,阿勒泰,191040
2019,12,阿勒泰,240523
2020,1,阿勒泰,211920
2020,2,阿勒泰,189936
2020,3,阿勒泰,209283
2020,4,阿勒泰,191917
2020,5,阿勒泰,186006
2020,6,阿勒泰,205386
2020,7,阿勒泰,224602
2020,8,阿勒泰,176047
2020,9,阿勒泰,271453
2020,10,阿勒泰,292472
2020,11,阿勒泰,218297
2020,12,阿勒泰,275635
2021,1,阿勒泰,258141
2021,2,阿勒泰,222931
2021,3,阿勒泰,247854
2021,4,阿勒泰,260173
2021,5,阿勒泰,230359
2021,6,阿勒泰,241809
2021,7,阿勒泰,305162
2021,8,阿勒泰,226233
2021,9,阿勒泰,276006
2021,10,阿勒泰,293143
2021,11,阿勒泰,240974
2021,12,阿勒泰,263485
2022,1,阿勒泰,295150
2022,2,阿勒泰,352039
2022,3,阿勒泰,286122
2022,4,阿勒泰,245712
2022,5,阿勒泰,252871
2022,6,阿勒泰,279397
2022,7,阿勒泰,368240
2022,8,阿勒泰,333250
2022,9,阿勒泰,235274
2022,10,阿勒泰,213401
2022,11,阿勒泰,257541
2022,12,阿勒泰,278972
2023,1,阿勒泰,406050
2023,2,阿勒泰,284807
2023,3,阿勒泰,248716
2023,4,阿勒泰,230534
2023,5,阿勒泰,231925
2023,6,阿勒泰,286417
2023,7,阿勒泰,341535
2023,8,阿勒泰,424799
2023,9,阿勒泰,456049
2023,10,阿勒泰,379232
2023,11,阿勒泰,362459
2023,12,阿勒泰,477540
2011,1,阿坝,32055
2011,2,阿坝,30466
2011,3,阿坝,47530
2011,4,阿坝,49023
2011,5,阿坝,44962
2011,6,阿坝,49265
2011,7,阿坝,53290
2011,8,阿坝,50479
2011,9,阿坝,51140
2011,10,阿坝,54930
2011,11,阿坝,45730
2011,12,阿坝,45863
2012,1,阿坝,44163
2012,2,阿坝,51161
2012,3,阿坝,60522
2012,4,阿坝,53009
2012,5,阿坝,51412
2012,6,阿坝,53015
2012,7,阿坝,58659
2012,8,阿坝,51282
2012,9,阿坝,48801
2012,10,阿坝,49660
2012,11,阿坝,35750
2012,12,阿坝,34069
2013,1,阿坝,34563
2013,2,阿坝,22503
2013,3,阿坝,32996
2013,4,阿坝,40058
2013,5,阿坝,36214
2013,6,阿坝,36536
2013,7,阿坝,89533
2013,8,阿坝,80133
2013,9,阿坝,88998
2013,10,阿坝,81458
2013,11,阿坝,65030
2013,12,阿坝,62328
2014,1,阿坝,62860
2014,2,阿坝,62107
2014,3,阿坝,75298
2014,4,阿坝,92390
2014,5,阿坝,91610
2014,6,阿坝,97148
2014,7,阿坝,117464
2014,8,阿坝,118723
2014,9,阿坝,107678
2014,10,阿坝,97545
2014,11,阿坝,90757
2014,12,阿坝,76827
2015,1,阿坝,73914
2015,2,阿坝,67293
2015,3,阿坝,87926
2015,4,阿坝,97084
2015,5,阿坝,97985
2015,6,阿坝,124042
2015,7,阿坝,178761
2015,8,阿坝,161666
2015,9,阿坝,125613
2015,10,阿坝,122154
2015,11,阿坝,95593
2015,12,阿坝,89584
2016,1,阿坝,92964
2016,2,阿坝,89522
2016,3,阿坝,103229
2016,4,阿坝,94229
2016,5,阿坝,105994
2016,6,阿坝,114665
2016,7,阿坝,131827
2016,8,阿坝,124457
2016,9,阿坝,115469
2016,10,阿坝,126352
2016,11,阿坝,76295
2016,12,阿坝,71571
2017,1,阿坝,74338
2017,2,阿坝,68768
2017,3,阿坝,92688
2017,4,阿坝,97939
2017,5,阿坝,114132
2017,6,阿坝,199971
2017,7,阿坝,199398
2017,8,阿坝,229023
2017,9,阿坝,118704
2017,10,阿坝,114727
2017,11,阿坝,91005
2017,12,阿坝,92929
2018,1,阿坝,100264
2018,2,阿坝,86687
2018,3,阿坝,112212
2018,4,阿坝,127253
2018,5,阿坝,134923
2018,6,阿坝,189241
2018,7,阿坝,182723
2018,8,阿坝,175518
2018,9,阿坝,127909
2018,10,阿坝,145509
2018,11,阿坝,126956
2018,12,阿坝,118614
2019,1,阿坝,102884
2019,2,阿坝,89681
2019,3,阿坝,103909
2019,4,阿坝,125057
2019,5,阿坝,129993
2019,6,阿坝,126395
2019,7,阿坝,155925
2019,8,阿坝,168167
2019,9,阿坝,111248
2019,10,阿坝,123994
2019,11,阿坝,96678
2019,12,阿坝,94697
2020,1,阿坝,74099
2020,2,阿坝,71456
2020,3,阿坝,87250
2020,4,阿坝,99732
2020,5,阿坝,115369
2020,6,阿坝,131833
2020,7,阿坝,155446
2020,8,阿坝,167882
2020,9,阿坝,157656
2020,10,阿坝,181553
2020,11,阿坝,144901
2020,12,阿坝,153877
2021,1,阿坝,137904
2021,2,阿坝,90601
2021,3,阿坝,140998
2021,4,阿坝,125498
2021,5,阿坝,124552
2021,6,阿坝,126976
2021,7,阿坝,234297
2021,8,阿坝,120634
2021,9,阿坝,138629
2021,10,阿坝,149896
2021,11,阿坝,108458
2021,12,阿坝,105449
2022,1,阿坝,108208
2022,2,阿坝,114902
2022,3,阿坝,131662
2022,4,阿坝,127676
2022,5,阿坝,132594
2022,6,阿坝,169779
2022,7,阿坝,172295
2022,8,阿坝,173511
2022,9,阿坝,113923
2022,10,阿坝,87518
2022,11,阿坝,99826
2022,12,阿坝,88140
2023,1,阿坝,108794
2023,2,阿坝,91298
2023,3,阿坝,107983
2023,4,阿坝,112542
2023,5,阿坝,103234
2023,6,阿坝,129731
2023,7,阿坝,170589
2023,8,阿坝,156294
2023,9,阿坝,113371
2023,10,阿坝,112657
2023,11,阿坝,93492
2023,12,阿坝,89269
2011,1,阿拉善盟,43718
2011,2,阿拉善盟,44814
2011,3,阿拉善盟,55843
2011,4,阿拉善盟,60365
2011,5,阿拉善盟,63155
2011,6,阿拉善盟,65771
2011,7,阿拉善盟,65443
2011,8,阿拉善盟,72514
2011,9,阿拉善盟,80288
2011,10,阿拉善盟,69883
2011,11,阿拉善盟,69237
2011,12,阿拉善盟,61173
2012,1,阿拉善盟,45498
2012,2,阿拉善盟,65579
2012,3,阿拉善盟,75404
2012,4,阿拉善盟,67978
2012,5,阿拉善盟,74907
2012,6,阿拉善盟,72138
2012,7,阿拉善盟,73402
2012,8,阿拉善盟,72299
2012,9,阿拉善盟,70939
2012,10,阿拉善盟,66922
2012,11,阿拉善盟,56758
2012,12,阿拉善盟,50123
2013,1,阿拉善盟,48871
2013,2,阿拉善盟,45226
2013,3,阿拉善盟,61913
2013,4,阿拉善盟,57383
2013,5,阿拉善盟,61647
2013,6,阿拉善盟,60622
2013,7,阿拉善盟,107914
2013,8,阿拉善盟,103184
2013,9,阿拉善盟,111637
2013,10,阿拉善盟,108207
2013,11,阿拉善盟,78669
2013,12,阿拉善盟,76467
2014,1,阿拉善盟,63889
2014,2,阿拉善盟,65921
2014,3,阿拉善盟,82578
2014,4,阿拉善盟,85854
2014,5,阿拉善盟,83349
2014,6,阿拉善盟,70387
2014,7,阿拉善盟,91394
2014,8,阿拉善盟,125772
2014,9,阿拉善盟,144282
2014,10,阿拉善盟,162341
2014,11,阿拉善盟,83256
2014,12,阿拉善盟,73935
2015,1,阿拉善盟,90990
2015,2,阿拉善盟,66856
2015,3,阿拉善盟,112519
2015,4,阿拉善盟,139291
2015,5,阿拉善盟,123641
2015,6,阿拉善盟,121035
2015,7,阿拉善盟,162812
2015,8,阿拉善盟,172345
2015,9,阿拉善盟,173059
2015,10,阿拉善盟,195893
2015,11,阿拉善盟,108061
2015,12,阿拉善盟,135097
2016,1,阿拉善盟,100129
2016,2,阿拉善盟,90141
2016,3,阿拉善盟,211964
2016,4,阿拉善盟,121945
2016,5,阿拉善盟,126020
2016,6,阿拉善盟,144889
2016,7,阿拉善盟,180067
2016,8,阿拉善盟,198699
2016,9,阿拉善盟,245095
2016,10,阿拉善盟,309868
2016,11,阿拉善盟,118457
2016,12,阿拉善盟,115963
2017,1,阿拉善盟,99481
2017,2,阿拉善盟,108503
2017,3,阿拉善盟,135359
2017,4,阿拉善盟,133610
2017,5,阿拉善盟,149659
2017,6,阿拉善盟,163798
2017,7,阿拉善盟,278789
2017,8,阿拉善盟,260753
2017,9,阿拉善盟,262981
2017,10,阿拉善盟,376695
2017,11,阿拉善盟,166736
2017,12,阿拉善盟,154300
2018,1,阿拉善盟,150115
2018,2,阿拉善盟,122721
2018,3,阿拉善盟,165080
2018,4,阿拉善盟,187323
2018,5,阿拉善盟,187651
2018,6,阿拉善盟,183149
2018,7,阿拉善盟,233040
2018,8,阿拉善盟,235437
2018,9,阿拉善盟,188749
2018,10,阿拉善盟,351093
2018,11,阿拉善盟,150159
2018,12,阿拉善盟,131972
2019,1,阿拉善盟,120633
2019,2,阿拉善盟,109596
2019,3,阿拉善盟,121506
2019,4,阿拉善盟,123179
2019,5,阿拉善盟,161375
2019,6,阿拉善盟,189935
2019,7,阿拉善盟,252463
2019,8,阿拉善盟,277364
2019,9,阿拉善盟,281272
2019,10,阿拉善盟,524119
2019,11,阿拉善盟,77526
2019,12,阿拉善盟,101125
2020,1,阿拉善盟,79394
2020,2,阿拉善盟,100707
2020,3,阿拉善盟,125432
2020,4,阿拉善盟,128796
2020,5,阿拉善盟,140717
2020,6,阿拉善盟,140854
2020,7,阿拉善盟,169003
2020,8,阿拉善盟,209496
2020,9,阿拉善盟,211987
2020,10,阿拉善盟,265218
2020,11,阿拉善盟,137116
2020,12,阿拉善盟,139493
2021,1,阿拉善盟,137905
2021,2,阿拉善盟,95385
2021,3,阿拉善盟,150565
2021,4,阿拉善盟,146465
2021,5,阿拉善盟,158732
2021,6,阿拉善盟,151127
2021,7,阿拉善盟,191448
2021,8,阿拉善盟,206342
2021,9,阿拉善盟,192628
2021,10,阿拉善盟,571983
2021,11,阿拉善盟,201628
2021,12,阿拉善盟,137031
2022,1,阿拉善盟,117689
2022,2,阿拉善盟,123464
2022,3,阿拉善盟,161688
2022,4,阿拉善盟,148739
2022,5,阿拉善盟,150277
2022,6,阿拉善盟,161790
2022,7,阿拉善盟,230911
2022,8,阿拉善盟,239083
2022,9,阿拉善盟,199300
2022,10,阿拉善盟,167484
2022,11,阿拉善盟,136793
2022,12,阿拉善盟,123531
2023,1,阿拉善盟,135005
2023,2,阿拉善盟,207302
2023,3,阿拉善盟,148071
2023,4,阿拉善盟,172381
2023,5,阿拉善盟,199308
2023,6,阿拉善盟,191175
2023,7,阿拉善盟,253504
2023,8,阿拉善盟,263005
2023,9,阿拉善盟,179425
2023,10,阿拉善盟,231177
2023,11,阿拉善盟,131247
2023,12,阿拉善盟,117228
2011,1,阿拉尔,21516
2011,2,阿拉尔,20407
2011,3,阿拉尔,29297
2011,4,阿拉尔,34727
2011,5,阿拉尔,35125
2011,6,阿拉尔,32373
2011,7,阿拉尔,32333
2011,8,阿拉尔,32394
2011,9,阿拉尔,29853
2011,10,阿拉尔,39083
2011,11,阿拉尔,38328
2011,12,阿拉尔,36131
2012,1,阿拉尔,23547
2012,2,阿拉尔,32439
2012,3,阿拉尔,36661
2012,4,阿拉尔,31333
2012,5,阿拉尔,31650
2012,6,阿拉尔,33388
2012,7,阿拉尔,33534
2012,8,阿拉尔,32159
2012,9,阿拉尔,27495
2012,10,阿拉尔,29955
2012,11,阿拉尔,28462
2012,12,阿拉尔,24943
2013,1,阿拉尔,25026
2013,2,阿拉尔,18438
2013,3,阿拉尔,29507
2013,4,阿拉尔,31321
2013,5,阿拉尔,31899
2013,6,阿拉尔,27236
2013,7,阿拉尔,57786
2013,8,阿拉尔,71143
2013,9,阿拉尔,57962
2013,10,阿拉尔,47295
2013,11,阿拉尔,45345
2013,12,阿拉尔,42043
2014,1,阿拉尔,38109
2014,2,阿拉尔,42126
2014,3,阿拉尔,45992
2014,4,阿拉尔,44956
2014,5,阿拉尔,46773
2014,6,阿拉尔,43378
2014,7,阿拉尔,50475
2014,8,阿拉尔,62929
2014,9,阿拉尔,51910
2014,10,阿拉尔,59886
2014,11,阿拉尔,51221
2014,12,阿拉尔,45647
2015,1,阿拉尔,41147
2015,2,阿拉尔,31149
2015,3,阿拉尔,46701
2015,4,阿拉尔,47134
2015,5,阿拉尔,49127
2015,6,阿拉尔,53706
2015,7,阿拉尔,68416
2015,8,阿拉尔,60738
2015,9,阿拉尔,54797
2015,10,阿拉尔,58936
2015,11,阿拉尔,54941
2015,12,阿拉尔,63878
2016,1,阿拉尔,72318
2016,2,阿拉尔,48290
2016,3,阿拉尔,55490
2016,4,阿拉尔,47402
2016,5,阿拉尔,52869
2016,6,阿拉尔,48278
2016,7,阿拉尔,52858
2016,8,阿拉尔,56937
2016,9,阿拉尔,59154
2016,10,阿拉尔,55217
2016,11,阿拉尔,51355
2016,12,阿拉尔,52441
2017,1,阿拉尔,47254
2017,2,阿拉尔,49287
2017,3,阿拉尔,60575
2017,4,阿拉尔,50956
2017,5,阿拉尔,60321
2017,6,阿拉尔,75397
2017,7,阿拉尔,110302
2017,8,阿拉尔,230100
2017,9,阿拉尔,83526
2017,10,阿拉尔,97749
2017,11,阿拉尔,119397
2017,12,阿拉尔,74844
2018,1,阿拉尔,70575
2018,2,阿拉尔,66858
2018,3,阿拉尔,90534
2018,4,阿拉尔,82851
2018,5,阿拉尔,93491
2018,6,阿拉尔,85643
2018,7,阿拉尔,99489
2018,8,阿拉尔,104910
2018,9,阿拉尔,81140
2018,10,阿拉尔,94780
2018,11,阿拉尔,91694
2018,12,阿拉尔,69687
2019,1,阿拉尔,50154
2019,2,阿拉尔,63227
2019,3,阿拉尔,77180
2019,4,阿拉尔,77200
2019,5,阿拉尔,77318
2019,6,阿拉尔,88178
2019,7,阿拉尔,89746
2019,8,阿拉尔,116641
2019,9,阿拉尔,82465
2019,10,阿拉尔,135379
2019,11,阿拉尔,89883
2019,12,阿拉尔,121337
2020,1,阿拉尔,85189
2020,2,阿拉尔,103524
2020,3,阿拉尔,115692
2020,4,阿拉尔,89592
2020,5,阿拉尔,72105
2020,6,阿拉尔,75265
2020,7,阿拉尔,98470
2020,8,阿拉尔,82962
2020,9,阿拉尔,90131
2020,10,阿拉尔,96455
2020,11,阿拉尔,86288
2020,12,阿拉尔,127377
2021,1,阿拉尔,124450
2021,2,阿拉尔,73985
2021,3,阿拉尔,119891
2021,4,阿拉尔,104216
2021,5,阿拉尔,103150
2021,6,阿拉尔,100614
2021,7,阿拉尔,197545
2021,8,阿拉尔,160579
2021,9,阿拉尔,112106
2021,10,阿拉尔,114889
2021,11,阿拉尔,93321
2021,12,阿拉尔,138211
2022,1,阿拉尔,142730
2022,2,阿拉尔,117886
2022,3,阿拉尔,120171
2022,4,阿拉尔,109013
2022,5,阿拉尔,108530
2022,6,阿拉尔,133331
2022,7,阿拉尔,143412
2022,8,阿拉尔,137115
2022,9,阿拉尔,112385
2022,10,阿拉尔,120105
2022,11,阿拉尔,92573
2022,12,阿拉尔,84417
2023,1,阿拉尔,96270
2023,2,阿拉尔,110059
2023,3,阿拉尔,118341
2023,4,阿拉尔,103738
2023,5,阿拉尔,97611
2023,6,阿拉尔,113888
2023,7,阿拉尔,121345
2023,8,阿拉尔,122535
2023,9,阿拉尔,111325
2023,10,阿拉尔,108267
2023,11,阿拉尔,101367
2023,12,阿拉尔,102823
2011,1,阿里,318050
2011,2,阿里,325227
2011,3,阿里,349019
2011,4,阿里,323067
2011,5,阿里,327753
2011,6,阿里,322150
2011,7,阿里,344474
2011,8,阿里,362678
2011,9,阿里,342201
2011,10,阿里,362265
2011,11,阿里,362434
2011,12,阿里,362535
2012,1,阿里,329653
2012,2,阿里,366941
2012,3,阿里,408141
2012,4,阿里,394059
2012,5,阿里,395133
2012,6,阿里,382579
2012,7,阿里,428297
2012,8,阿里,416269
2012,9,阿里,360188
2012,10,阿里,352631
2012,11,阿里,339624
2012,12,阿里,315568
2013,1,阿里,289217
2013,2,阿里,249314
2013,3,阿里,334091
2013,4,阿里,334531
2013,5,阿里,363247
2013,6,阿里,318437
2013,7,阿里,504556
2013,8,阿里,529172
2013,9,阿里,486180
2013,10,阿里,518918
2013,11,阿里,515469
2013,12,阿里,525633
2014,1,阿里,468623
2014,2,阿里,471014
2014,3,阿里,600460
2014,4,阿里,593106
2014,5,阿里,655811
2014,6,阿里,633789
2014,7,阿里,615392
2014,8,阿里,704114
2014,9,阿里,734179
2014,10,阿里,666182
2014,11,阿里,706408
2014,12,阿里,668651
2015,1,阿里,659671
2015,2,阿里,551347
2015,3,阿里,700215
2015,4,阿里,702553
2015,5,阿里,806861
2015,6,阿里,727050
2015,7,阿里,811962
2015,8,阿里,792636
2015,9,阿里,666128
2015,10,阿里,643985
2015,11,阿里,730709
2015,12,阿里,667949
2016,1,阿里,667864
2016,2,阿里,586992
2016,3,阿里,715792
2016,4,阿里,665149
2016,5,阿里,711689
2016,6,阿里,1249766
2016,7,阿里,765621
2016,8,阿里,715291
2016,9,阿里,625789
2016,10,阿里,617484
2016,11,阿里,608138
2016,12,阿里,613726
2017,1,阿里,601759
2017,2,阿里,521501
2017,3,阿里,603340
2017,4,阿里,624178
2017,5,阿里,685433
2017,6,阿里,702333
2017,7,阿里,832771
2017,8,阿里,836087
2017,9,阿里,691260
2017,10,阿里,667040
2017,11,阿里,681799
2017,12,阿里,636392
2018,1,阿里,590598
2018,2,阿里,489020
2018,3,阿里,520428
2018,4,阿里,359647
2018,5,阿里,325871
2018,6,阿里,341010
2018,7,阿里,394318
2018,8,阿里,404737
2018,9,阿里,431538
2018,10,阿里,254060
2018,11,阿里,281399
2018,12,阿里,262302
2019,1,阿里,227834
2019,2,阿里,188831
2019,3,阿里,262223
2019,4,阿里,275760
2019,5,阿里,298190
2019,6,阿里,428008
2019,7,阿里,355836
2019,8,阿里,361576
2019,9,阿里,540967
2019,10,阿里,461091
2019,11,阿里,502339
2019,12,阿里,665362
2020,1,阿里,576985
2020,2,阿里,759181
2020,3,阿里,827841
2020,4,阿里,720670
2020,5,阿里,795971
2020,6,阿里,657083
2020,7,阿里,478966
2020,8,阿里,401098
2020,9,阿里,574979
2020,10,阿里,439112
2020,11,阿里,439320
2020,12,阿里,462434
2021,1,阿里,370933
2021,2,阿里,356706
2021,3,阿里,620043
2021,4,阿里,606834
2021,5,阿里,517186
2021,6,阿里,535816
2021,7,阿里,593501
2021,8,阿里,1186926
2021,9,阿里,541606
2021,10,阿里,394457
2021,11,阿里,515247
2021,12,阿里,543643
2022,1,阿里,574682
2022,2,阿里,693036
2022,3,阿里,795858
2022,4,阿里,748699
2022,5,阿里,705314
2022,6,阿里,643868
2022,7,阿里,693799
2022,8,阿里,738398
2022,9,阿里,620838
2022,10,阿里,647236
2022,11,阿里,724238
2022,12,阿里,735493
2023,1,阿里,700717
2023,2,阿里,707727
2023,3,阿里,760591
2023,4,阿里,741247
2023,5,阿里,734874
2023,6,阿里,722975
2023,7,阿里,757433
2023,8,阿里,756043
2023,9,阿里,696037
2023,10,阿里,678921
2023,11,阿里,706223
2023,12,阿里,742171
2011,1,陇南,72605
2011,2,陇南,61680
2011,3,陇南,82919
2011,4,陇南,83382
2011,5,陇南,90732
2011,6,陇南,83584
2011,7,陇南,92900
2011,8,陇南,90052
2011,9,陇南,83990
2011,10,陇南,88042
2011,11,陇南,90696
2011,12,陇南,84812
2012,1,陇南,64988
2012,2,陇南,79758
2012,3,陇南,94168
2012,4,陇南,89364
2012,5,陇南,97473
2012,6,陇南,84374
2012,7,陇南,91028
2012,8,陇南,90200
2012,9,陇南,79720
2012,10,陇南,73223
2012,11,陇南,68415
2012,12,陇南,69514
2013,1,陇南,62182
2013,2,陇南,57409
2013,3,陇南,89791
2013,4,陇南,100760
2013,5,陇南,93864
2013,6,陇南,77990
2013,7,陇南,181288
2013,8,陇南,131217
2013,9,陇南,128923
2013,10,陇南,145474
2013,11,陇南,142851
2013,12,陇南,136875
2014,1,陇南,112736
2014,2,陇南,105644
2014,3,陇南,129931
2014,4,陇南,137208
2014,5,陇南,141700
2014,6,陇南,138178
2014,7,陇南,147435
2014,8,陇南,176225
2014,9,陇南,156877
2014,10,陇南,158767
2014,11,陇南,139398
2014,12,陇南,141794
2015,1,陇南,140588
2015,2,陇南,119161
2015,3,陇南,152015
2015,4,陇南,156571
2015,5,陇南,161636
2015,6,陇南,168817
2015,7,陇南,210259
2015,8,陇南,212085
2015,9,陇南,189433
2015,10,陇南,182261
2015,11,陇南,162368
2015,12,陇南,161930
2016,1,陇南,153656
2016,2,陇南,146528
2016,3,陇南,168263
2016,4,陇南,172669
2016,5,陇南,194713
2016,6,陇南,198454
2016,7,陇南,222682
2016,8,陇南,223409
2016,9,陇南,191255
2016,10,陇南,220235
2016,11,陇南,160627
2016,12,陇南,182569
2017,1,陇南,175650
2017,2,陇南,188291
2017,3,陇南,195478
2017,4,陇南,165524
2017,5,陇南,196727
2017,6,陇南,229244
2017,7,陇南,268353
2017,8,陇南,324308
2017,9,陇南,257377
2017,10,陇南,257262
2017,11,陇南,195723
2017,12,陇南,191868
2018,1,陇南,203921
2018,2,陇南,191633
2018,3,陇南,247224
2018,4,陇南,243196
2018,5,陇南,243557
2018,6,陇南,242632
2018,7,陇南,298296
2018,8,陇南,284177
2018,9,陇南,220062
2018,10,陇南,233097
2018,11,陇南,202746
2018,12,陇南,208752
2019,1,陇南,219957
2019,2,陇南,242671
2019,3,陇南,265431
2019,4,陇南,295269
2019,5,陇南,276671
2019,6,陇南,260512
2019,7,陇南,307514
2019,8,陇南,320872
2019,9,陇南,218036
2019,10,陇南,232718
2019,11,陇南,184016
2019,12,陇南,191900
2020,1,陇南,207782
2020,2,陇南,245662
2020,3,陇南,228378
2020,4,陇南,244678
2020,5,陇南,243134
2020,6,陇南,247578
2020,7,陇南,312501
2020,8,陇南,422023
2020,9,陇南,305812
2020,10,陇南,277369
2020,11,陇南,231001
2020,12,陇南,241450
2021,1,陇南,259162
2021,2,陇南,225359
2021,3,陇南,272248
2021,4,陇南,293229
2021,5,陇南,300169
2021,6,陇南,277001
2021,7,陇南,334534
2021,8,陇南,306691
2021,9,陇南,271283
2021,10,陇南,306702
2021,11,陇南,226679
2021,12,陇南,216211
2022,1,陇南,270130
2022,2,陇南,253872
2022,3,陇南,257078
2022,4,陇南,241792
2022,5,陇南,255777
2022,6,陇南,265216
2022,7,陇南,309091
2022,8,陇南,250346
2022,9,陇南,209676
2022,10,陇南,196398
2022,11,陇南,181094
2022,12,陇南,180457
2023,1,陇南,226495
2023,2,陇南,218429
2023,3,陇南,226794
2023,4,陇南,255498
2023,5,陇南,240544
2023,6,陇南,273441
2023,7,陇南,376740
2023,8,陇南,351624
2023,9,陇南,287729
2023,10,陇南,264428
2023,11,陇南,216295
2023,12,陇南,208407
2011,1,陵水,34538
2011,2,陵水,28098
2011,3,陵水,33932
2011,4,陵水,36696
2011,5,陵水,38790
2011,6,陵水,39069
2011,7,陵水,31836
2011,8,陵水,91090
2011,9,陵水,42940
