year,month,city,nums
2022,6,广州,365
2022,6,庆阳,6
2022,6,廊坊,174
2022,6,延安,11
2022,6,延边,4
2022,6,开封,35
2022,6,张家口,53
2022,6,张家界,4
2022,6,张掖,3
2022,6,徐州,120
2022,6,德州,78
2022,6,德阳,68
2022,6,忻州,9
2022,6,怀化,17
2022,6,惠州,146
2022,6,成都,392
2022,6,扬州,131
2022,6,承德,36
2022,6,抚州,26
2022,6,抚顺,19
2022,6,拉萨,21
2022,6,揭阳,34
2022,6,攀枝花,8
2022,6,新乡,83
2022,6,新余,18
2022,6,无锡,285
2022,6,日照,33
2022,6,昆明,184
2022,6,昭通,8
2022,6,晋中,17
2022,6,晋城,4
2022,6,普洱,7
2022,6,景德镇,13
2022,6,曲靖,16
2022,6,朔州,3
2022,6,朝阳,9
2022,6,本溪,13
2022,6,来宾,5
2022,6,杭州,306
2022,6,松原,12
2022,6,林芝,1
2022,6,枣庄,41
2022,6,柳州,58
2022,6,株洲,66
2022,6,桂林,47
2022,6,梅州,16
2022,6,梧州,7
2022,6,榆林,23
2022,6,武威,5
2022,6,武汉,384
2022,6,毕节,15
2022,6,永州,9
2022,6,汉中,14
2022,6,汕头,33
2022,6,汕尾,14
2022,6,江门,91
2022,6,池州,19
2022,6,沈阳,220
2022,6,沧州,67
2022,6,河池,18
2022,6,河源,15
2022,6,泉州,181
2022,6,泰安,64
2022,6,泰州,80
2022,6,泸州,16
2022,6,洛阳,133
2022,6,济南,314
2022,6,济宁,111
2022,6,海东,1
2022,6,海口,117
2022,6,淄博,110
2022,6,淮北,29
2022,6,淮南,8
2022,6,淮安,55
2022,6,深圳,457
2022,6,清远,46
2022,6,温州,120
2022,6,渭南,17
2022,6,湖州,107
2022,6,湘潭,27
2022,6,湛江,51
2022,6,滁州,59
2022,6,滨州,46
2022,6,漯河,32
2022,6,漳州,59
2022,6,潍坊,151
2022,6,潮州,15
2022,6,濮阳,37
2022,6,烟台,193
2022,6,焦作,48
2022,6,牡丹江,12
2022,6,玉林,8
2022,6,玉溪,7
2022,6,珠海,126
2022,6,白城,9
2022,6,白山,3
2022,6,白银,7
2022,6,百色,4
2022,6,益阳,19
2022,6,盐城,84
2022,6,盘锦,17
2022,6,眉山,43
2022,6,石嘴山,3
2022,6,石家庄,195
2022,6,福州,317
2022,6,秦皇岛,59
2022,6,绍兴,153
2022,6,绥化,10
2022,6,绵阳,75
2022,6,聊城,66
2022,6,肇庆,73
2022,6,自贡,15
2022,6,舟山,19
2022,6,芜湖,126
2022,6,苏州,333
2022,6,茂名,29
2022,6,荆州,49
2022,6,荆门,22
2022,6,莆田,42
2022,6,菏泽,68
2022,6,萍乡,13
2022,6,营口,22
2022,6,葫芦岛,8
2022,6,蚌埠,26
2022,6,衡水,38
2022,6,衡阳,290
2022,6,衢州,35
2022,6,襄阳,76
2022,6,西宁,41
2022,6,西安,277
2022,6,许昌,57
2022,6,贵港,7
2022,6,贵阳,230
2022,6,贺州,5
2022,6,资阳,5
2022,6,赣州,57
2022,6,赤峰,25
2022,6,辽源,6
2022,6,辽阳,19
2022,6,达州,14
2022,6,运城,16
2022,6,连云港,54
2022,6,通化,11
2022,6,通辽,19
2022,6,遂宁,23
2022,6,遵义,38
2022,6,邢台,66
2022,6,那曲,1
2022,6,邯郸,74
2022,6,邵阳,19
2022,6,郑州,338
2022,6,郴州,23
2022,6,鄂尔多斯,25
2022,6,鄂州,25
2022,6,酒泉,9
2022,6,重庆,330
2022,6,金华,149
2022,6,金昌,5
2022,6,钦州,11
2022,6,铁岭,13
2022,6,铜仁,17
2022,6,铜川,8
2022,6,铜陵,11
2022,6,银川,73
2022,6,锦州,23
2022,6,镇江,78
2022,6,长春,189
2022,6,长沙,301
2022,6,长治,12
2022,6,阜新,10
2022,6,阜阳,44
2022,6,防城港,7
2022,6,阳江,23
2022,6,阳泉,20
2022,6,陇南,4
2022,6,随州,10
2022,6,雅安,9
2022,6,青岛,336
2022,6,鞍山,34
2022,6,韶关,60
2022,6,马鞍山,49
2022,6,驻马店,31
2022,6,鸡西,1
2022,6,鹤壁,12
2022,6,鹤岗,6
2022,6,鹰潭,8
2022,6,黄冈,46
2022,6,黄山,10
2022,6,黄石,34
2022,6,黑河,5
2022,6,齐齐哈尔,24
2022,6,龙岩,19
2022,7,七台河,6
2022,7,三亚,121
2022,7,三明,32
2022,7,三门峡,23
2022,7,上海,895
2022,7,上饶,89
2022,7,东莞,628
2022,7,东营,65
2022,7,中卫,19
2022,7,中山,421
2022,7,临汾,27
2022,7,临沂,269
2022,7,临沧,8
2022,7,丹东,32
2022,7,丽水,36
2022,7,丽江,16
2022,7,乌兰察布,16
2022,7,乌海,13
2022,7,乌鲁木齐,247
2022,7,乐山,34
2022,7,九江,120
2022,7,云浮,41
2022,7,亳州,45
2022,7,伊春,3
2022,7,佛山,698
2022,7,佳木斯,23
2022,7,保定,353
2022,7,保山,13
2022,7,信阳,78
2022,7,儋州,8
2022,7,克拉玛依,8
2022,7,六安,64
2022,7,六盘水,27
2022,7,兰州,197
2022,7,其他,1
2022,7,内江,31
2022,7,包头,108
2022,7,北京,746
2022,7,北海,14
2022,7,十堰,40
2022,7,南京,725
2022,7,南充,71
2022,7,南宁,382
2022,7,南平,38
2022,7,南昌,582
2022,7,南通,414
2022,7,南阳,185
2022,7,印度尼西亚,1
2022,7,厦门,725
2022,7,双鸭山,2
2022,7,台州,166
2022,7,合肥,744
2022,7,吉安,47
2022,7,吉林,29
2022,7,吐鲁番,4
2022,7,吕梁,21
2022,7,吴忠,8
2022,7,周口,84
2022,7,呼伦贝尔,15
2022,7,呼和浩特,281
2022,7,咸宁,28
2022,7,咸阳,149
2022,7,哈密,8
2022,7,哈尔滨,356
2022,7,唐山,210
2022,7,商丘,79
2022,7,商洛,11
2022,7,嘉兴,350
2022,7,嘉峪关,7
2022,7,四平,10
2022,7,固原,2
2022,7,大同,58
2022,7,大庆,31
2022,7,大连,414
2022,7,天水,9
2022,7,天津,718
2022,7,太原,456
2022,7,威海,195
2022,7,娄底,45
2022,7,孝感,70
2022,7,宁德,96
2022,7,宁波,568
2022,7,安庆,92
2022,7,安康,15
2022,7,安阳,68
2022,7,安顺,37
2022,7,定西,10
2022,7,宜宾,72
2022,7,宜昌,147
2022,7,宜春,61
2022,7,宝鸡,52
2022,7,宣城,36
2022,7,宿州,51
2022,7,宿迁,80
2022,7,岳阳,64
2022,7,崇左,4
2022,7,巴中,17
2022,7,巴彦淖尔,11
2022,7,常州,468
2022,7,常德,62
2022,7,平凉,7
2022,7,平顶山,96
2022,7,广元,16
2022,7,广安,17
2022,7,广州,1066
2022,7,庆阳,5
2022,7,廊坊,301
2022,7,延安,21
2022,7,延边,5
2022,7,开封,77
2022,7,张家口,77
2022,7,张家界,4
2022,7,张掖,5
2022,7,徐州,272
2022,7,德州,139
2022,7,德阳,98
2022,7,忻州,26
2022,7,怀化,25
2022,7,惠州,359
2022,7,成都,853
2022,7,扬州,295
2022,7,承德,37
2022,7,抚州,48
2022,7,抚顺,37
2022,7,拉萨,35
2022,7,揭阳,48
2022,7,攀枝花,8
2022,7,新乡,178
2022,7,新余,30
2022,7,无锡,562
2022,7,日喀则,1
2022,7,日照,96
2022,7,昆明,664
2022,7,昌吉,1
2022,7,昌吉回族自治州,1
2022,7,昌都,5
2022,7,昭通,20
2022,7,晋中,60
2022,7,晋城,17
2022,7,普洱,14
2022,7,景德镇,29
2022,7,曲靖,28
2022,7,朔州,14
2022,7,朝阳,19
2022,7,本溪,16
2022,7,来宾,16
2022,7,杭州,705
2022,7,松原,21
2022,7,林芝,3
2022,7,枣庄,80
2022,7,柳州,80
2022,7,株洲,138
2022,7,桂林,60
2022,7,梅州,26
2022,7,梧州,19
2022,7,榆林,66
2022,7,武威,11
2022,7,武汉,771
2022,7,毕节,35
2022,7,永州,28
2022,7,汉中,16
2022,7,汕头,90
2022,7,汕尾,37
2022,7,江门,268
2022,7,池州,27
2022,7,沈阳,501
2022,7,沧州,142
2022,7,河池,10
2022,7,河源,33
2022,7,泉州,421
2022,7,泰安,106
2022,7,泰州,205
2022,7,泸州,44
2022,7,洛阳,330
2022,7,济南,637
2022,7,济宁,233
2022,7,海东,6
2022,7,海南藏族自治州,1
2022,7,海口,259
2022,7,淄博,245
2022,7,淮北,31
2022,7,淮南,21
2022,7,淮安,143
2022,7,深圳,1042
2022,7,清远,125
2022,7,温州,304
2022,7,渭南,40
2022,7,湖州,161
2022,7,湘潭,71
2022,7,湛江,115
2022,7,滁州,67
2022,7,滨州,88
2022,7,漯河,73
2022,7,漳州,144
2022,7,潍坊,368
2022,7,潮州,27
2022,7,濮阳,71
2022,7,烟台,470
2022,7,焦作,83
2022,7,牡丹江,14
2022,7,玉林,18
2022,7,玉溪,21
2022,7,珠海,332
2022,7,白城,10
2022,7,白山,4
2022,7,白银,15
2022,7,百色,57
2022,7,益阳,39
2022,7,盐城,136
2022,7,盘锦,23
2022,7,眉山,91
2022,7,石嘴山,12
2022,7,石家庄,508
2022,7,福州,687
2022,7,秦皇岛,123
2022,7,绍兴,237
2022,7,绥化,11
2022,7,绵阳,154
2022,7,聊城,162
2022,7,肇庆,176
2022,7,自贡,35
2022,7,舟山,44
2022,7,芜湖,272
2022,7,苏州,721
2022,7,茂名,44
2022,7,荆州,65
2022,7,荆门,32
2022,7,莆田,99
2022,7,菏泽,157
2022,7,萍乡,16
2022,7,营口,55
2022,7,葫芦岛,29
2022,7,蚌埠,51
2022,7,衡水,86
2022,7,衡阳,191
2022,7,衢州,93
2022,7,襄阳,163
2022,7,西宁,83
2022,7,西安,630
2022,7,许昌,116
2022,7,贵港,8
2022,7,贵阳,416
2022,7,贺州,13
2022,7,资阳,23
2022,7,赣州,88
2022,7,赤峰,52
2022,7,辽源,9
2022,7,辽阳,25
2022,7,达州,33
2022,7,运城,60
2022,7,连云港,130
2022,7,通化,13
2022,7,通辽,18
2022,7,遂宁,47
2022,7,遵义,75
2022,7,邢台,110
2022,7,邯郸,178
2022,7,邵阳,37
2022,7,郑州,845
2022,7,郴州,55
2022,7,鄂尔多斯,71
2022,7,鄂州,59
2022,7,酒泉,20
2022,7,重庆,601
2022,7,金华,248
2022,7,金昌,1
2022,7,钦州,11
2022,7,铁岭,32
2022,7,铜仁,33
2022,7,铜川,15
2022,7,铜陵,25
2022,7,银川,152
2022,7,锦州,49
2022,7,镇江,175
2022,7,长春,455
2022,7,长沙,737
2022,7,长治,23
2022,7,阜新,19
2022,7,阜阳,60
2022,7,防城港,13
2022,7,阳江,30
2022,7,阳泉,21
2022,7,陇南,10
2022,7,随州,16
2022,7,雅安,33
2022,7,青岛,855
2022,7,鞍山,56
2022,7,韶关,127
2022,7,马鞍山,79
2022,7,驻马店,54
2022,7,鸡西,10
2022,7,鹤壁,25
2022,7,鹤岗,5
2022,7,鹰潭,17
2022,7,黄冈,59
2022,7,黄山,16
2022,7,黄石,62
2022,7,黑河,2
2022,7,齐齐哈尔,22
2022,7,龙岩,40
2022,8,七台河,2
2022,8,三亚,26
2022,8,三明,73
2022,8,三门峡,16
2022,8,上海,762
2022,8,上饶,50
2022,8,东莞,396
2022,8,东营,37
2022,8,中卫,4
2022,8,中山,243
2022,8,临汾,30
2022,8,临沂,144
2022,8,临沧,6
2022,8,丹东,29
2022,8,丽水,19
2022,8,丽江,6
2022,8,乌兰察布,6
2022,8,乌海,6
2022,8,乌鲁木齐,125
2022,8,乐山,34
2022,8,九江,72
2022,8,云浮,11
2022,8,亳州,17
2022,8,仙桃,3
2022,8,伊春,3
2022,8,佛山,501
2022,8,佳木斯,9
2022,8,保定,184
2022,8,保山,6
2022,8,信阳,41
2022,8,儋州,1
2022,8,六安,38
2022,8,六盘水,26
2022,8,兰州,126
2022,8,内江,21
2022,8,包头,69
2022,8,北京,732
2022,8,北海,12
2022,8,十堰,23
2022,8,南京,435
2022,8,南充,29
2022,8,南宁,217
2022,8,南平,19
2022,8,南昌,335
2022,8,南通,193
2022,8,南阳,80
2022,8,印度尼西亚,1
2022,8,厦门,431
2022,8,双鸭山,2
2022,8,台州,73
2022,8,合肥,430
2022,8,吉安,32
2022,8,吉林,10
2022,8,吐鲁番,3
2022,8,吕梁,7
2022,8,吴忠,8
2022,8,周口,47
2022,8,呼伦贝尔,11
2022,8,呼和浩特,157
2022,8,咸宁,21
2022,8,咸阳,85
2022,8,哈密,6
2022,8,哈尔滨,199
2022,8,唐山,111
2022,8,商丘,33
2022,8,商洛,5
2022,8,嘉兴,180
2022,8,嘉峪关,10
2022,8,四平,4
2022,8,固原,4
2022,8,大兴安岭,1
2022,8,大同,20
2022,8,大庆,17
2022,8,大理,1
2022,8,大连,250
2022,8,天水,14
2022,8,天津,385
2022,8,太原,257
2022,8,威海,88
2022,8,娄底,38
2022,8,孝感,37
2022,8,宁德,42
2022,8,宁波,347
2022,8,安庆,35
2022,8,安康,6
2022,8,安阳,31
2022,8,安顺,36
2022,8,定西,4
2022,8,宜宾,53
2022,8,宜昌,67
2022,8,宜春,35
2022,8,宝鸡,23
2022,8,宣城,24
2022,8,宿州,315
2022,8,宿迁,36
2022,8,山南,1
2022,8,岳阳,36
2022,8,崇左,6
2022,8,巴中,13
2022,8,巴彦淖尔,8
2022,8,巴音郭楞,1
2022,8,常州,259
2022,8,常德,37
2022,8,平凉,2
2022,8,平顶山,42
2022,8,广元,24
2022,8,广安,13
2022,8,广州,776
2022,8,庆阳,5
2022,8,廊坊,145
2022,8,延安,13
2022,8,延边,3
2022,8,开封,38
2022,8,张家口,56
2022,8,张家界,6
2022,8,张掖,2
2022,8,徐州,159
2022,8,德州,109
2022,8,德阳,54
2022,8,忻州,19
2022,8,怀化,14
2022,8,恩施,1
2022,8,惠州,169
2022,8,成都,643
2022,8,扬州,163
2022,8,承德,23
2022,8,抚州,30
2022,8,抚顺,19
2022,8,拉萨,23
2022,8,揭阳,26
2022,8,攀枝花,12
2022,8,新乡,92
2022,8,新余,6
2022,8,无锡,332
2022,8,日喀则,1
2022,8,日本,1
2022,8,日照,57
2022,8,昆明,279
2022,8,昌吉,1
2022,8,昭通,12
2022,8,晋中,34
2022,8,晋城,18
2022,8,普洱,9
2022,8,景德镇,7
2022,8,曲靖,41
2022,8,朔州,18
2022,8,朝阳,9
2022,8,本溪,9
2022,8,来宾,4
2022,8,杭州,510
2022,8,松原,8
2022,8,枣庄,30
2022,8,柳州,62
2022,8,株洲,73
2022,8,桂林,28
2022,8,梅州,17
2022,8,梧州,10
2022,8,榆林,19
2022,8,武威,8
2022,8,武汉,516
2022,8,毕节,27
2022,8,永州,13
2022,8,汉中,12
2022,8,汕头,36
2022,8,汕尾,9
2022,8,江门,102
2022,8,池州,21
2022,8,沈阳,247
2022,8,沧州,71
2022,8,河池,6
2022,8,河源,21
2022,8,泉州,172
2022,8,泰安,88
2022,8,泰州,97
2022,8,泸州,39
2022,8,洛阳,167
2022,8,济南,374
2022,8,济宁,88
2022,8,海东,1
2022,8,海口,111
2022,8,淄博,94
2022,8,淮北,24
2022,8,淮南,18
2022,8,淮安,50
2022,8,深圳,708
2022,8,清远,71
2022,8,温州,164
2022,8,渭南,26
2022,8,湖州,107
2022,8,湘潭,31
2022,8,湛江,150
2022,8,滁州,54
2022,8,滨州,24
2022,8,漯河,28
2022,8,漳州,69
2022,8,潍坊,213
2022,8,潮州,13
2022,8,濮阳,53
2022,8,烟台,188
2022,8,焦作,42
2022,8,牡丹江,12
2022,8,玉林,13
2022,8,玉溪,16
2022,8,珠海,197
2022,8,白城,6
2022,8,白山,2
2022,8,白银,9
2022,8,百色,17
2022,8,益阳,17
2022,8,盐城,103
2022,8,盘锦,11
2022,8,眉山,38
2022,8,石嘴山,5
2022,8,石家庄,287
2022,8,福州,356
2022,8,秦皇岛,82
2022,8,绍兴,112
2022,8,绥化,3
2022,8,绵阳,101
2022,8,聊城,47
2022,8,肇庆,60
2022,8,自贡,18
2022,8,舟山,15
2022,8,芜湖,158
2022,8,苏州,491
2022,8,茂名,19
2022,8,荆州,34
2022,8,荆门,28
2022,8,莆田,58
2022,8,菏泽,58
2022,8,萍乡,6
2022,8,营口,14
2022,8,葫芦岛,11
2022,8,蚌埠,38
2022,8,衡水,42
2022,8,衡阳,70
2022,8,衢州,56
2022,8,襄阳,72
2022,8,西宁,41
2022,8,西安,421
2022,8,许昌,62
2022,8,贵港,11
2022,8,贵阳,241
2022,8,贺州,6
2022,8,资阳,10
2022,8,赣州,68
2022,8,赤峰,28
2022,8,辽源,7
2022,8,辽阳,8
2022,8,达州,17
2022,8,运城,28
2022,8,连云港,64
2022,8,通化,9
2022,8,通辽,18
2022,8,遂宁,25
2022,8,遵义,65
2022,8,邢台,75
2022,8,邯郸,65
2022,8,邵阳,24
2022,8,郑州,477
2022,8,郴州,25
2022,8,鄂尔多斯,32
2022,8,鄂州,35
2022,8,酒泉,9
2022,8,重庆,343
2022,8,金华,142
2022,8,金昌,9
2022,8,钦州,12
2022,8,铁岭,11
2022,8,铜仁,20
2022,8,铜川,10
2022,8,铜陵,9
2022,8,银川,97
2022,8,锡林郭勒盟,1
2022,8,锦州,24
2022,8,镇江,74
2022,8,长春,238
2022,8,长沙,504
2022,8,长治,19
2022,8,阜新,12
2022,8,阜阳,39
2022,8,防城港,4
2022,8,阳江,29
2022,8,阳泉,6
2022,8,陇南,9
2022,8,随州,12
2022,8,雅安,13
2022,8,青岛,432
2022,8,鞍山,35
2022,8,韶关,49
2022,8,马鞍山,46
2022,8,驻马店,30
2022,8,鸡西,5
2022,8,鹤壁,23
2022,8,鹤岗,3
2022,8,鹰潭,12
2022,8,黄冈,46
2022,8,黄山,8
2022,8,黄石,24
2022,8,黑河,4
2022,8,齐齐哈尔,24
2022,8,龙岩,27
2022,9,三亚,19
2022,9,三明,22
2022,9,三门峡,12
2022,9,上海,631
2022,9,上饶,21
2022,9,东莞,338
2022,9,东营,37
2022,9,中卫,6
2022,9,中山,135
2022,9,临汾,20
2022,9,临沂,120
2022,9,临沧,2
2022,9,丹东,14
2022,9,丽水,25
2022,9,丽江,11
2022,9,乌兰察布,7
2022,9,乌海,3
2022,9,乌鲁木齐,85
2022,9,乐山,17
2022,9,九江,42
2022,9,云浮,7
2022,9,亳州,17
2022,9,伊春,2
2022,9,佛山,410
2022,9,佳木斯,5
2022,9,保定,139
2022,9,保山,8
2022,9,信阳,39
2022,9,儋州,3
2022,9,克拉玛依,2
2022,9,六安,47
2022,9,六盘水,14
2022,9,兰州,104
2022,9,兴安盟,1
2022,9,内江,7
2022,9,包头,61
2022,9,北京,702
2022,9,北海,6
2022,9,十堰,11
2022,9,南京,389
2022,9,南充,20
2022,9,南宁,174
2022,9,南平,13
2022,9,南昌,277
2022,9,南通,164
2022,9,南阳,59
2022,9,印度尼西亚,1
2022,9,厦门,343
2022,9,双鸭山,2
2022,9,台州,82
2022,9,合肥,362
2022,9,吉安,24
2022,9,吉林,13
2022,9,吐鲁番,2
2022,9,吕梁,11
2022,9,吴忠,5
2022,9,周口,34
2022,9,呼伦贝尔,5
2022,9,呼和浩特,172
2022,9,咸宁,11
2022,9,咸阳,58
2022,9,哈尔滨,153
2022,9,唐山,92
2022,9,商丘,33
2022,9,商洛,2
2022,9,嘉兴,151
2022,9,嘉峪关,3
2022,9,四平,6
2022,9,固原,1
2022,9,大同,17
2022,9,大庆,8
2022,9,大连,144
2022,9,天水,6
2022,9,天津,366
2022,9,太原,221
2022,9,威海,70
2022,9,娄底,34
2022,9,孝感,31
2022,9,孟加拉国,1
2022,9,宁德,29
2022,9,宁波,317
2022,9,安庆,34
2022,9,安康,8
2022,9,安阳,32
2022,9,安顺,12
2022,9,定西,3
2022,9,宜宾,23
2022,9,宜昌,50
2022,9,宜春,22
2022,9,宝鸡,24
2022,9,宣城,23
2022,9,宿州,37
2022,9,宿迁,45
2022,9,尼日利亚,1
2022,9,岳阳,53
2022,9,崇左,3
2022,9,巴中,8
2022,9,巴彦淖尔,2
2022,9,常州,227
2022,9,常德,44
2022,9,平凉,2
2022,9,平顶山,41
2022,9,广元,11
2022,9,广安,14
2022,9,广州,689
2022,9,庆阳,2
2022,9,廊坊,125
2022,9,延安,13
2022,9,延边,4
2022,9,开封,33
2022,9,张家口,40
2022,9,张家界,8
2022,9,张掖,5
2022,9,徐州,135
2022,9,德宏,1
2022,9,德州,68
2022,9,德阳,33
2022,9,忻州,6
2022,9,怀化,17
2022,9,惠州,158
2022,9,成都,465
2022,9,扬州,144
2022,9,承德,24
2022,9,抚州,11
2022,9,抚顺,20
2022,9,拉萨,4
2022,9,揭阳,15
2022,9,攀枝花,6
2022,9,新乡,55
2022,9,新余,7
2022,9,无锡,282
2022,9,日喀则,1
2022,9,日照,62
2022,9,昆明,227
2022,9,昌吉,2
2022,9,昭通,7
2022,9,晋中,27
2022,9,晋城,20
2022,9,普洱,10
2022,9,景德镇,7
2022,9,曲靖,19
2022,9,朔州,11
2022,9,朝阳,8
2022,9,本溪,5
2022,9,来宾,2
2022,9,杭州,510
2022,9,松原,7
2022,9,枣庄,31
2022,9,柳州,36
2022,9,株洲,59
2022,9,桂林,35
2022,9,梅州,9
2022,9,梧州,2
2022,9,榆林,27
2022,9,武威,4
2022,9,武汉,421
2022,9,毕节,13
2022,9,永州,13
2022,9,汉中,13
2022,9,汕头,46
2022,9,汕尾,15
2022,9,江门,76
2022,9,池州,19
2022,9,沈阳,238
2022,9,沧州,52
2022,9,河池,2
2022,9,河源,20
2022,9,泉州,165
2022,9,泰安,64
2022,9,泰州,64
2022,9,泸州,19
2022,9,洛阳,125
2022,9,济南,336
2022,9,济宁,76
2022,9,海东,1
2022,9,海口,111
2022,9,淄博,97
2022,9,淮北,14
2022,9,淮南,14
2022,9,淮安,81
2022,9,深圳,619
2022,9,清远,57
2022,9,温州,150
2022,9,渭南,10
2022,9,湖州,97
2022,9,湘潭,36
2022,9,湛江,24
2022,9,滁州,46
2022,9,滨州,25
2022,9,漯河,21
2022,9,漳州,45
2022,9,潍坊,150
2022,9,潮州,11
2022,9,濮阳,42
2022,9,烟台,163
2022,9,焦作,38
2022,9,牡丹江,15
2022,9,玉林,11
2022,9,玉溪,11
2022,9,珠海,173
2022,9,白城,9
2022,9,白山,2
2022,9,白银,3
2022,9,百色,9
2022,9,益阳,34
2022,9,盐城,102
2022,9,盘锦,15
2022,9,眉山,44
2022,9,石嘴山,4
2022,9,石家庄,200
2022,9,福州,304
2022,9,秦皇岛,39
2022,9,绍兴,115
2022,9,绥化,6
2022,9,绵阳,69
2022,9,聊城,39
2022,9,肇庆,36
2022,9,自贡,14
2022,9,舟山,9
2022,9,芜湖,138
2022,9,苏州,361
2022,9,茂名,27
2022,9,荆州,21
2022,9,荆门,14
2022,9,莆田,37
2022,9,菏泽,48
2022,9,萍乡,9
2022,9,营口,12
2022,9,葫芦岛,9
2022,9,蚌埠,57
2022,9,衡水,33
2022,9,衡阳,64
2022,9,衢州,47
2022,9,襄阳,56
2022,9,西宁,33
2022,9,西安,348
2022,9,许昌,31
2022,9,贵港,11
2022,9,贵阳,161
2022,9,贺州,4
2022,9,资阳,10
2022,9,赣州,34
2022,9,赤峰,20
2022,9,辽源,4
2022,9,辽阳,6
2022,9,达州,8
2022,9,运城,25
2022,9,连云港,32
2022,9,通化,13
2022,9,通辽,7
2022,9,遂宁,10
2022,9,遵义,36
2022,9,邢台,52
2022,9,邯郸,59
2022,9,邵阳,9
2022,9,郑州,425
2022,9,郴州,19
2022,9,鄂尔多斯,23
2022,9,鄂州,20
2022,9,酒泉,12
2022,9,重庆,357
2022,9,金华,116
2022,9,金昌,3
2022,9,钦州,7
2022,9,铁岭,2
2022,9,铜仁,9
2022,9,铜川,4
2022,9,铜陵,11
2022,9,银川,87
2022,9,锦州,34
2022,9,镇江,76
2022,9,长春,213
2022,9,长沙,370
2022,9,长治,11
2022,9,阜新,4
2022,9,阜阳,35
2022,9,防城港,6
2022,9,阳江,18
2022,9,阳泉,7
2022,9,陇南,2
2022,9,随州,8
2022,9,雅安,10
2022,9,青岛,382
2022,9,鞍山,30
2022,9,韶关,34
2022,9,马鞍山,37
2022,9,驻马店,26
2022,9,鸡西,2
2022,9,鹤壁,6
2022,9,鹤岗,1
2022,9,鹰潭,7
2022,9,黄冈,25
2022,9,黄山,20
2022,9,黄石,29
2022,9,黑河,1
2022,9,黔东南,1
2022,9,齐齐哈尔,12
2022,9,龙岩,20
2022,10,七台河,4
2022,10,三亚,18
2022,10,三明,18
2022,10,三门峡,7
2022,10,上海,509
2022,10,上饶,31
2022,10,东方,1
2022,10,东莞,302
2022,10,东营,33
2022,10,中卫,3
2022,10,中山,147
2022,10,临汾,8
2022,10,临沂,105
2022,10,临沧,4
2022,10,丹东,11
2022,10,丽水,14
2022,10,丽江,3
2022,10,乌兰察布,4
2022,10,乌海,5
2022,10,乌鲁木齐,64
2022,10,乐山,33
2022,10,九江,38
2022,10,云浮,6
2022,10,亳州,9
2022,10,伊春,1
2022,10,伊犁,1
2022,10,伊犁哈萨克自治州,1
2022,10,佛山,316
2022,10,佳木斯,6
2022,10,保定,124
2022,10,保山,6
2022,10,信阳,18
2022,10,儋州,4
2022,10,六安,27
2022,10,六盘水,12
2022,10,兰州,68
2022,10,其他,1
2022,10,内江,17
2022,10,凉山,1
2022,10,包头,26
2022,10,北京,456
2022,10,北海,9
2022,10,十堰,18
2022,10,南京,332
2022,10,南充,23
2022,10,南宁,202
2022,10,南平,5
2022,10,南昌,306
2022,10,南通,122
2022,10,南阳,62
2022,10,厦门,298
2022,10,双鸭山,1
2022,10,台州,96
2022,10,合肥,341
2022,10,吉安,11
2022,10,吉林,13
2022,10,吕梁,17
2022,10,吴忠,4
2022,10,周口,28
2022,10,呼伦贝尔,4
2022,10,呼和浩特,85
2022,10,咸宁,19
2022,10,咸阳,55
2022,10,哈密,5
2022,10,哈尔滨,134
2022,10,唐山,89
2022,10,商丘,32
2022,10,商洛,3
2022,10,嘉兴,140
2022,10,嘉峪关,4
2022,10,四平,9
2022,10,固原,1
2022,10,塔城地区,1
2022,10,大兴安岭地区,1
2022,10,大同,15
2022,10,大庆,10
2022,10,大连,192
2022,10,天水,6
2022,10,天津,285
2022,10,太原,167
2022,10,威海,66
2022,10,娄底,7
2022,10,孝感,42
2022,10,宁德,31
2022,10,宁波,244
2022,10,安庆,37
2022,10,安康,16
2022,10,安阳,27
2022,10,安顺,12
2022,10,宜宾,34
2022,10,宜昌,56
2022,10,宜春,13
2022,10,宝鸡,27
2022,10,宣城,8
2022,10,宿州,28
2022,10,宿迁,27
2022,10,岳阳,28
2022,10,崇左,10
2022,10,巴中,9
2022,10,巴彦淖尔,6
2022,10,常州,245
2022,10,常德,22
2022,10,平凉,2
2022,10,平顶山,21
2022,10,广元,11
2022,10,广安,12
2022,10,广州,575
2022,10,庆阳,8
2022,10,廊坊,129
2022,10,延安,18
2022,10,延边,2
2022,10,开封,33
2022,10,张家口,24
2022,10,张家界,2
2022,10,张掖,2
2022,10,徐州,112
2022,10,德州,67
2022,10,德阳,33
2022,10,忻州,10
2022,10,怀化,8
2022,10,怒江傈僳族自治州,1
2022,10,惠州,146
2022,10,成都,489
2022,10,扬州,121
2022,10,承德,21
2022,10,抚州,19
2022,10,抚顺,3
2022,10,拉萨,4
2022,10,揭阳,20
2022,10,攀枝花,11
2022,10,新乡,55
2022,10,新余,5
2022,10,无锡,257
2022,10,日喀则,1
2022,10,日照,35
2022,10,昆明,236
2022,10,昭通,11
2022,10,晋中,22
2022,10,晋城,7
2022,10,普洱,1
2022,10,景德镇,15
2022,10,曲靖,15
2022,10,朔州,4
2022,10,朝阳,2
2022,10,本溪,13
2022,10,来宾,3
2022,10,杭州,390
2022,10,松原,5
2022,10,枣庄,32
2022,10,柳州,34
2022,10,株洲,48
2022,10,桂林,12
